datetime,eps_y0,eps_y1,growth_pct,source
2026-07-29 16:11,1.59565,1.8059,13.18,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,1.59565,1.8059,13.18,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,1.59565,1.8059,13.18,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,1.59565,1.8059,13.18,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,1.59565,1.8059,13.18,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,1.59565,1.8059,13.18,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,1.59565,1.8059,13.18,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,1.59565,1.8059,13.18,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,1.59565,1.8059,13.18,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,1.59565,1.8059,13.18,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,1.81,1.8609,2.81,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,1.81,1.8609,2.81,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,1.81,1.8609,2.81,yfinance 分析師共識 (抓取 2026-08-24)
2026-08-26 23:06,1.81,1.8609,2.81,yfinance 分析師共識 (抓取 2026-08-26)
2026-08-28 02:18,1.81,1.8609,2.81,yfinance 分析師共識 (抓取 2026-08-27)
2026-08-29 03:27,1.81,1.8609,2.81,yfinance 分析師共識 (抓取 2026-08-28)
