datetime,eps_y0,eps_y1,growth_pct,source
2026-07-21 17:00,40.76761,66.21275,62.42,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 09:13,40.76761,66.21275,62.42,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 11:45,40.76761,66.21275,62.42,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 12:45,40.76761,66.21275,62.42,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 12:58,40.76761,66.21275,62.42,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-22 11:46,40.76761,66.21275,62.42,yfinance 分析師共識 (抓取 2026-07-22)
2026-07-23 01:41,40.59589,65.96427,62.49,yfinance 分析師共識 (抓取 2026-07-23)
2026-07-23 11:49,40.59589,65.96427,62.49,yfinance 分析師共識 (抓取 2026-07-23)
2026-07-24 01:34,40.59589,65.96427,62.49,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 01:50,40.59589,65.96427,62.49,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 02:00,40.59589,65.96427,62.49,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 11:40,40.59589,65.96427,62.49,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 12:25,40.59589,65.96427,62.49,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 22:24,40.59589,65.96427,62.49,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 22:25,40.59589,65.96427,62.49,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-25 20:18,40.59589,65.96427,62.49,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,40.59589,65.96427,62.49,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-26 23:40,40.59589,65.96427,62.49,yfinance 分析師共識 (抓取 2026-07-26)
2026-07-29 16:11,40.5936,65.66036,61.75,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,40.5936,65.66036,61.75,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,40.5936,65.66036,61.75,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,40.5079,63.91348,57.78,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,40.5079,63.91348,57.78,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,40.6458,64.15255,57.83,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,40.6458,64.15255,57.83,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,40.6458,64.15255,57.83,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,40.75008,64.4447,58.15,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,40.75008,64.4447,58.15,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,40.69735,64.17107,57.68,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,40.69735,64.17107,57.68,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,40.69735,64.17107,57.68,yfinance 分析師共識 (抓取 2026-08-24)
2026-08-26 23:06,40.69735,64.17107,57.68,yfinance 分析師共識 (抓取 2026-08-26)
2026-08-28 02:18,40.69735,64.17107,57.68,yfinance 分析師共識 (抓取 2026-08-27)
2026-08-29 03:27,40.69735,64.17107,57.68,yfinance 分析師共識 (抓取 2026-08-28)
