datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-26 23:40,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-07-26)
2026-07-29 16:11,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,89.18,63.71,-28.56,yfinance 分析師共識 (抓取 2026-08-20)
