datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,9.06,9.55,5.41,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,9.06,9.55,5.41,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:01,9.06,7.83,-13.58,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-26 23:33,9.06,7.83,-13.58,yfinance 分析師共識 (抓取 2026-07-26)
2026-07-29 16:11,9.06,7.83,-13.58,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,9.06,7.83,-13.58,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,9.06,7.83,-13.58,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,9.06,7.83,-13.58,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,9.06,7.83,-13.58,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,9.06,7.83,-13.58,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,9.06,7.83,-13.58,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,9.06,7.83,-13.58,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,6.57,7.41,12.79,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,6.57,7.41,12.79,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,6.57,7.41,12.79,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,6.57,7.41,12.79,yfinance 分析師共識 (抓取 2026-08-21)
