datetime,eps_y0,eps_y1,growth_pct,source
2026-07-21 17:00,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 09:14,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 11:46,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 12:46,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 12:58,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-22 11:46,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-22)
2026-07-23 01:41,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-23)
2026-07-23 11:50,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-23)
2026-07-24 01:34,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 01:51,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 02:00,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 11:40,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 12:26,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 22:24,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 22:25,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-25 16:29,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-26 23:39,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-26)
2026-07-29 16:11,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,32.44083,36.58019,12.76,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,31.83941,36.97881,16.14,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,31.83941,36.97881,16.14,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,31.95704,37.18201,16.35,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,31.95704,37.18201,16.35,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,31.95704,37.18201,16.35,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,31.50377,37.54654,19.18,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,31.50377,37.54654,19.18,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,31.50377,37.54654,19.18,yfinance 分析師共識 (抓取 2026-08-20)
