datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,34.94,36.67,4.95,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,34.94,36.67,4.95,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:03,34.94,36.67,4.95,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-26 23:39,34.94,36.67,4.95,yfinance 分析師共識 (抓取 2026-07-26)
2026-07-29 16:11,34.94,36.67,4.95,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,34.94,36.67,4.95,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,34.94,36.67,4.95,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,34.94,36.67,4.95,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,34.94,36.67,4.95,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,34.94,36.67,4.95,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,34.94,36.67,4.95,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,34.94,36.67,4.95,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,34.94,36.67,4.95,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,34.94,36.67,4.95,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,35.09,36.67,4.5,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,35.09,36.67,4.5,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,35.09,36.67,4.5,yfinance 分析師共識 (抓取 2026-08-24)
2026-08-26 23:06,35.09,36.67,4.5,yfinance 分析師共識 (抓取 2026-08-26)
