datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,6.255,8.17,30.62,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,6.255,8.17,30.62,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,6.255,8.17,30.62,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-29 16:12,6.255,8.17,30.62,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,6.255,8.17,30.62,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,6.255,8.17,30.62,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,6.255,8.17,30.62,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,6.255,8.17,30.62,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,6.255,8.17,30.62,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,6.255,8.17,30.62,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,6.255,8.17,30.62,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:24,6.265,8.07,28.81,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,6.265,8.07,28.81,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,6.265,8.07,28.81,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,7.32,8.535,16.6,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,7.32,8.535,16.6,yfinance 分析師共識 (抓取 2026-08-24)
