datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,7.2,9.05805,25.81,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,7.2,9.05805,25.81,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:00,7.2,9.05805,25.81,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-26 23:32,7.2,9.05805,25.81,yfinance 分析師共識 (抓取 2026-07-26)
2026-07-29 16:11,7.2,9.05805,25.81,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,7.2,9.05805,25.81,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,7.2,9.05805,25.81,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,7.2,9.05805,25.81,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,7.2,9.05805,25.81,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,7.2,9.05805,25.81,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,7.2,9.05805,25.81,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,7.2,9.05805,25.81,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,7.2,9.05805,25.81,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,7.2,9.05805,25.81,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,9.68,10.13152,4.66,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,9.68,10.13152,4.66,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,9.22467,10.13152,9.83,yfinance 分析師共識 (抓取 2026-08-24)
2026-08-26 23:06,9.22467,10.13152,9.83,yfinance 分析師共識 (抓取 2026-08-26)
