datetime,eps_y0,eps_y1,growth_pct,source
2026-07-21 17:00,66.67579,130.66603,95.97,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 09:13,66.67579,130.66603,95.97,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 11:45,66.67579,130.66603,95.97,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 12:45,66.67579,130.66603,95.97,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 12:58,66.67579,130.66603,95.97,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-22 11:46,66.67579,130.66603,95.97,yfinance 分析師共識 (抓取 2026-07-22)
2026-07-23 01:41,66.6497,133.2658,99.95,yfinance 分析師共識 (抓取 2026-07-23)
2026-07-23 11:49,66.6497,133.2658,99.95,yfinance 分析師共識 (抓取 2026-07-23)
2026-07-24 01:34,66.6497,133.2658,99.95,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 01:50,66.6497,133.2658,99.95,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 02:00,66.6497,133.2658,99.95,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 11:40,66.6497,133.2658,99.95,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 12:25,66.6497,133.2658,99.95,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 22:24,66.6497,133.2658,99.95,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 22:25,66.6497,133.2658,99.95,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-25 16:29,66.69684,133.3,99.86,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,66.69684,133.3,99.86,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,66.69684,133.3,99.86,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-26 23:40,66.69684,133.3,99.86,yfinance 分析師共識 (抓取 2026-07-26)
2026-07-29 16:11,67.24823,136.01617,102.26,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,67.24823,136.01617,102.26,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,67.24823,136.01617,102.26,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,67.24823,136.01617,102.26,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,67.3768,135.97408,101.81,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,68.6048,138.76494,102.27,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,68.6048,138.76494,102.27,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,68.6048,138.76494,102.27,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,68.31812,143.12227,109.49,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,68.31812,143.12227,109.49,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,68.55543,141.56815,106.5,yfinance 分析師共識 (抓取 2026-08-20)
