datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,4.80678,6.78479,41.15,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,4.80678,6.78479,41.15,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,4.80678,6.78479,41.15,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-29 16:12,4.80678,6.78479,41.15,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,4.80678,6.78479,41.15,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,4.80678,6.78479,41.15,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,4.80678,6.78479,41.15,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,4.80678,6.78479,41.15,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,4.80678,6.78479,41.15,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,4.80678,6.78479,41.15,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,4.80678,6.78479,41.15,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,4.75649,6.78326,42.61,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,4.75649,6.78326,42.61,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,4.76149,6.78326,42.46,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,4.76149,6.78326,42.46,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,4.76149,6.78326,42.46,yfinance 分析師共識 (抓取 2026-08-24)
2026-08-26 23:06,4.76149,6.78326,42.46,yfinance 分析師共識 (抓取 2026-08-26)
