datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,19.08307,30.56264,60.16,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,19.08307,30.56264,60.16,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,19.08307,30.56264,60.16,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-29 16:11,19.08307,30.56264,60.16,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,19.08307,30.56264,60.16,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,19.08307,30.56264,60.16,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,19.33215,31.57237,63.32,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,19.33215,31.57237,63.32,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,19.33215,31.51621,63.02,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,19.33215,31.51621,63.02,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,19.33215,31.51621,63.02,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,19.33215,31.51621,63.02,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,19.44485,31.60791,62.55,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,19.44485,31.60791,62.55,yfinance 分析師共識 (抓取 2026-08-20)
