datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,3.12448,3.81335,22.05,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,3.12448,3.81335,22.05,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,3.12448,3.81335,22.05,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-29 16:11,3.12448,3.81335,22.05,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,3.12448,3.81335,22.05,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,3.12448,3.81335,22.05,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,3.12448,3.81335,22.05,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,3.12448,3.81335,22.05,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,3.12448,3.81335,22.05,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,3.12448,3.81335,22.05,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,3.12448,3.81335,22.05,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,3.12448,3.81335,22.05,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,3.12448,3.81335,22.05,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,3.71581,4.37652,17.78,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,3.71581,4.37652,17.78,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,3.71581,4.37652,17.78,yfinance 分析師共識 (抓取 2026-08-24)
2026-08-26 23:06,3.71581,4.37652,17.78,yfinance 分析師共識 (抓取 2026-08-26)
