datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,5.852,5.38667,-7.95,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,5.852,5.38667,-7.95,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,5.852,5.38667,-7.95,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-29 16:12,5.852,5.38667,-7.95,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,5.852,5.38667,-7.95,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,5.852,5.38667,-7.95,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,5.852,5.38667,-7.95,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,5.852,5.38667,-7.95,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,5.852,5.38667,-7.95,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,5.852,5.38667,-7.95,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,5.852,5.38667,-7.95,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,5.852,5.38667,-7.95,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,5.852,5.38667,-7.95,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,5.93,5.38667,-9.16,yfinance 分析師共識 (抓取 2026-08-20)
