datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,55.50726,62.99569,13.49,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,55.50726,62.99569,13.49,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:03,55.59217,63.07432,13.46,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-26 23:38,55.59217,63.07432,13.46,yfinance 分析師共識 (抓取 2026-07-26)
2026-07-29 16:11,58.60432,66.3156,13.16,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,58.60432,66.3156,13.16,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,58.60432,66.3156,13.16,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,58.60432,66.3156,13.16,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,58.68197,66.65174,13.58,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,58.68197,66.65174,13.58,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,58.68197,66.65174,13.58,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,58.68197,66.65174,13.58,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,58.73297,66.62108,13.43,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,58.73297,66.62108,13.43,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,58.53858,67.2784,14.93,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,58.53858,67.2784,14.93,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,55.59272,67.2784,21.02,yfinance 分析師共識 (抓取 2026-08-24)
2026-08-26 23:06,55.59272,67.2784,21.02,yfinance 分析師共識 (抓取 2026-08-26)
