datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,20.57,32.855,59.72,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,20.57,32.855,59.72,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,20.57,32.855,59.72,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-29 16:11,20.57,32.855,59.72,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,20.57,32.855,59.72,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,20.57,32.855,59.72,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,20.21,32.855,62.57,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,20.21,32.855,62.57,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,20.21,32.855,62.57,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,20.21,32.855,62.57,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,20.21,32.855,62.57,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,20.21,32.855,62.57,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,20.21,32.855,62.57,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,20.21,32.855,62.57,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,20.21,32.855,62.57,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,20.21,32.855,62.57,yfinance 分析師共識 (抓取 2026-08-24)
2026-08-26 23:06,20.21,32.855,62.57,yfinance 分析師共識 (抓取 2026-08-26)
2026-08-28 02:18,20.21,32.855,62.57,yfinance 分析師共識 (抓取 2026-08-27)
