datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,16.50482,30.49002,84.73,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,16.50482,30.49002,84.73,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:00,16.50482,30.49002,84.73,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-26 23:30,16.50482,30.49002,84.73,yfinance 分析師共識 (抓取 2026-07-26)
2026-07-29 16:11,16.50482,30.49002,84.73,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,16.50482,30.49002,84.73,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,16.50482,30.49002,84.73,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,16.50482,30.49002,84.73,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,17.00716,30.49735,79.32,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,17.00716,30.49735,79.32,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,17.00716,30.49735,79.32,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,17.00716,30.49735,79.32,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,17.00716,30.49735,79.32,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,17.00716,30.49735,79.32,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,18.8195,34.96678,85.8,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,18.8195,34.96678,85.8,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,18.8195,34.96678,85.8,yfinance 分析師共識 (抓取 2026-08-24)
