datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-29 16:12,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:24,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-08-24)
2026-08-26 23:06,14.94426,17.75124,18.78,yfinance 分析師共識 (抓取 2026-08-26)
