datetime,eps_y0,eps_y1,growth_pct,source
2026-07-21 17:00,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 09:14,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 11:46,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 12:46,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-21 12:58,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-21)
2026-07-22 11:46,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-22)
2026-07-23 01:41,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-23)
2026-07-23 11:50,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-23)
2026-07-24 01:34,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 01:51,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 02:01,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 11:40,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 12:26,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 22:24,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 22:25,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-25 16:29,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-26 23:39,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-26)
2026-07-29 16:11,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,5.18041,5.38346,3.92,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,5.19034,5.38788,3.81,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,5.19667,5.39622,3.84,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,5.19667,5.39622,3.84,yfinance 分析師共識 (抓取 2026-08-24)
