datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,42.58737,63.86941,49.97,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,42.58737,63.86941,49.97,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,42.58737,63.86941,49.97,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-29 16:11,42.58737,63.86941,49.97,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,42.58737,63.86941,49.97,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,42.58737,63.86941,49.97,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,44.23886,66.26328,49.79,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,44.23886,66.26328,49.79,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,43.99135,66.70636,51.64,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,43.99135,66.70636,51.64,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,43.99135,66.70636,51.64,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,44.83625,67.32305,50.15,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,44.83625,67.32305,50.15,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,44.83625,67.32305,50.15,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,44.83625,67.32305,50.15,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,44.83625,67.32305,50.15,yfinance 分析師共識 (抓取 2026-08-24)
2026-08-26 23:06,44.83625,67.32305,50.15,yfinance 分析師共識 (抓取 2026-08-26)
2026-08-28 02:18,44.83625,67.32305,50.15,yfinance 分析師共識 (抓取 2026-08-27)
2026-08-29 03:27,44.83625,67.32305,50.15,yfinance 分析師共識 (抓取 2026-08-28)
2026-08-31 23:05,44.83625,67.32305,50.15,yfinance 分析師共識 (抓取 2026-08-31)
