datetime,eps_y0,eps_y1,growth_pct,source
2026-07-24 22:24,5.43318,6.6428,22.26,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 22:25,5.43318,6.6428,22.26,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-25 20:18,5.43318,6.6428,22.26,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,5.43318,6.6428,22.26,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-29 16:12,5.43318,6.6428,22.26,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,5.43318,6.6428,22.26,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,5.43318,6.6428,22.26,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,5.72773,6.6428,15.98,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,5.72773,6.6428,15.98,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,5.72773,6.6428,15.98,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,5.72773,6.6428,15.98,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,5.72773,6.6428,15.98,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,5.72773,6.6428,15.98,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,5.72773,6.6428,15.98,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,5.57863,7.15794,28.31,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,5.57863,7.15794,28.31,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,5.57863,7.15794,28.31,yfinance 分析師共識 (抓取 2026-08-24)
2026-08-26 23:06,5.57863,7.15794,28.31,yfinance 分析師共識 (抓取 2026-08-26)
