datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,16.0987,17.78282,10.46,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,16.0987,17.78282,10.46,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:03,16.0987,17.78282,10.46,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-26 23:38,16.0987,17.78282,10.46,yfinance 分析師共識 (抓取 2026-07-26)
2026-07-29 16:11,16.0987,17.78282,10.46,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,16.0987,17.78282,10.46,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,16.0987,17.78282,10.46,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,16.0987,17.78282,10.46,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,16.07806,17.70632,10.13,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,15.35765,17.47339,13.78,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,15.35765,17.47339,13.78,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,15.35765,17.47339,13.78,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,15.42678,17.31143,12.22,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,15.42678,17.31143,12.22,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,15.41237,17.25734,11.97,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,15.41237,17.25734,11.97,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,15.41237,17.25734,11.97,yfinance 分析師共識 (抓取 2026-08-24)
2026-08-26 23:06,15.41237,17.25734,11.97,yfinance 分析師共識 (抓取 2026-08-26)
2026-08-28 02:18,15.41237,17.25734,11.97,yfinance 分析師共識 (抓取 2026-08-27)
2026-08-29 03:27,15.41237,17.25734,11.97,yfinance 分析師共識 (抓取 2026-08-28)
2026-08-31 23:05,15.41237,17.25734,11.97,yfinance 分析師共識 (抓取 2026-08-31)
2026-09-01 20:35,15.41237,17.25734,11.97,yfinance 分析師共識 (抓取 2026-09-01)
