datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,1.66,3.49,110.24,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,1.66,3.49,110.24,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:02,1.66,3.49,110.24,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-26 23:37,1.66,3.49,110.24,yfinance 分析師共識 (抓取 2026-07-26)
2026-07-29 16:11,1.66,3.49,110.24,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,1.66,3.49,110.24,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,1.66,3.49,110.24,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,1.66,3.49,110.24,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,1.66,3.49,110.24,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,1.66,3.49,110.24,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,1.66,3.49,110.24,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,1.66,3.49,110.24,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,1.66,3.49,110.24,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,1.66,3.49,110.24,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,2.14,3.94,84.11,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,2.14,3.94,84.11,yfinance 分析師共識 (抓取 2026-08-21)
