datetime,eps_y0,eps_y1,growth_pct,source
2026-07-25 16:29,3.5268,6.54036,85.45,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 20:18,3.5268,6.54036,85.45,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,3.5268,6.54036,85.45,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-29 16:12,3.72608,6.51244,74.78,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,3.72608,6.51244,74.78,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,3.72608,6.51244,74.78,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,3.11971,6.28938,101.6,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,3.11971,6.28938,101.6,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,3.11971,6.28938,101.6,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,3.11971,6.28938,101.6,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,3.11971,6.28938,101.6,yfinance 分析師共識 (抓取 2026-08-05)
