datetime,eps_y0,eps_y1,growth_pct,source
2026-07-24 22:24,4.75185,5.99476,26.16,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-24 22:25,4.75185,5.99476,26.16,yfinance 分析師共識 (抓取 2026-07-24)
2026-07-25 20:18,4.75185,5.99476,26.16,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-25 22:04,4.75185,5.99476,26.16,yfinance 分析師共識 (抓取 2026-07-25)
2026-07-26 23:40,4.75185,5.99476,26.16,yfinance 分析師共識 (抓取 2026-07-26)
2026-07-29 16:11,7.37,6.21596,-15.66,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-29 23:01,7.37,6.21596,-15.66,yfinance 分析師共識 (抓取 2026-07-29)
2026-07-30 09:28,7.37,6.21596,-15.66,yfinance 分析師共識 (抓取 2026-07-30)
2026-07-31 09:36,6.71589,6.90354,2.79,yfinance 分析師共識 (抓取 2026-07-31)
2026-07-31 21:16,6.71589,6.90354,2.79,yfinance 分析師共識 (抓取 2026-07-31)
2026-08-03 10:23,6.86411,6.84699,-0.25,yfinance 分析師共識 (抓取 2026-08-03)
2026-08-04 09:32,6.86411,6.84699,-0.25,yfinance 分析師共識 (抓取 2026-08-04)
2026-08-05 09:31,6.9184,6.90213,-0.24,yfinance 分析師共識 (抓取 2026-08-05)
2026-08-06 10:23,6.9184,6.90213,-0.24,yfinance 分析師共識 (抓取 2026-08-06)
2026-08-07 08:07,6.9184,6.90213,-0.24,yfinance 分析師共識 (抓取 2026-08-07)
2026-08-20 15:54,7.05253,7.17031,1.67,yfinance 分析師共識 (抓取 2026-08-20)
2026-08-21 15:55,7.05253,7.17031,1.67,yfinance 分析師共識 (抓取 2026-08-21)
2026-08-24 16:05,7.05253,7.17031,1.67,yfinance 分析師共識 (抓取 2026-08-24)
2026-08-26 23:06,7.05253,7.17031,1.67,yfinance 分析師共識 (抓取 2026-08-26)
2026-08-28 02:18,7.01602,7.13435,1.69,yfinance 分析師共識 (抓取 2026-08-27)
2026-08-29 03:27,7.01602,7.13435,1.69,yfinance 分析師共識 (抓取 2026-08-28)
