datetime,eps_y0,eps_y1,growth_pct,source
2026-07-17 20:08,107.45835,134.86748,25.51,yfinance 分析師共識 (抓取 2026-07-17)
2026-07-17 20:08,107.45835,134.86748,25.51,yfinance 分析師共識 (抓取 2026-07-17)
2026-07-18 12:54,107.45835,134.86748,25.51,yfinance 分析師共識 (抓取 2026-07-18)
2026-07-18 13:17,107.45835,134.86748,25.51,yfinance 分析師共識 (抓取 2026-07-18)
2026-07-18 13:20,107.45835,134.86748,25.51,yfinance 分析師共識 (抓取 2026-07-18)
2026-07-18 13:38,107.45835,134.86748,25.51,yfinance 分析師共識 (抓取 2026-07-18)
